path,size_bytes,mtime,ctime,suffix,category,reason
venv/lib/python3.10/site-packages/numpy/lib/tests/test_ufunclike.py,3023,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_shape_base.py,27488,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_function_base.py,168840,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test__version.py,1999,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_packbits.py,17544,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_arrayterator.py,1291,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_twodim_base.py,18841,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_type_check.py,14680,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_stride_tricks.py,22997,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_arraypad.py,56064,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_histograms.py,33694,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_format.py,40911,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_nanfunctions.py,53344,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_mixins.py,7030,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_polynomial.py,11428,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_loadtxt.py,40522,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_regression.py,7694,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test__datasource.py,10571,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_array_utils.py,1119,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/lib/tests/test_io.py,110047,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_pyinstaller/tests/test_pyinstaller.py,1135,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/linalg/tests/test_deprecations.py,640,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/linalg/tests/test_linalg.py,83315,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/linalg/tests/test_regression.py,6689,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/testing/tests/test_utils.py,70456,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_build_ext.py,2779,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_fcompiler.py,1277,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_system_info.py,11405,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_log.py,868,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_ccompiler_opt.py,28778,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_fcompiler_gnu.py,2136,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_npy_pkg_config.py,2557,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_from_template.py,1103,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_ccompiler_opt_conf.py,6347,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_fcompiler_intel.py,1058,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_exec_command.py,7395,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_misc_util.py,3364,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_shell_utils.py,2114,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_mingw32ccompiler.py,1609,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/distutils/tests/test_fcompiler_nagfor.py,1102,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_longdouble.py,13890,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalarinherit.py,2588,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_array_interface.py,7767,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_arrayobject.py,2596,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_indexing.py,55297,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_protocols.py,1189,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_array_api_info.py,3062,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_records.py,20534,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalarprint.py,20635,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_conversion_utils.py,6605,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_api.py,22930,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_dtype.py,77402,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_simd_module.py,3903,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_abc.py,2221,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test__exceptions.py,2881,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_multithreading.py,8606,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_dlpack.py,5801,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_shape_base.py,30982,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_function_base.py,17462,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_casting_unittests.py,34308,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,29138,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_deprecations.py,28510,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_machar.py,1069,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_indexerrors.py,4734,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_umath.py,193188,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_unicode.py,12854,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_arraymethod.py,3253,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_half.py,24313,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_cpu_features.py,15419,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_mem_policy.py,16660,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_strings.py,51787,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_limited_api.py,3304,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalar_methods.py,9142,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_array_coercion.py,34833,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_item_selection.py,6458,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_cpu_dispatcher.py,1552,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_stringdtype.py,57658,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_custom_dtypes.py,11623,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_getlimits.py,6977,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalar_ctors.py,6719,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_overrides.py,27936,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_datetime.py,121671,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_numeric.py,158490,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_einsum.py,52890,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_simd.py,48650,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalarmath.py,46631,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_scalarbuffer.py,5582,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_ufunc.py,132405,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_casting_floatingpoint_errors.py,5074,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_nditer.py,131186,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_defchararray.py,30601,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_multiarray.py,392270,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_umath_complex.py,23290,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_extint128.py,5644,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_nep50_promotions.py,10064,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_numerictypes.py,23292,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_print.py,6836,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_hashtable.py,1147,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_errstate.py,4634,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_regression.py,95395,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_memmap.py,8142,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_cython.py,8619,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_arrayprint.py,49068,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_umath_accuracy.py,5472,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/test_argparse.py,2824,2025-12-16 16:31:20,2025-12-16 16:31:20,.py,review,test/debug/old pattern
venv/lib/python3.10/site-packages/numpy/_core/tests/data/astype_copy.pkl,716,2025-12-16 16:31:20,2025-12-16 16:31:20,.pkl,review,possible duplicate
ros2/ros2_ws/src/build/bunker_msgs/.cmake/api/v1/reply/target-ament_cmake_python_copy_bunker_msgs-7169acd4d029f0382163.json,2008,2025-09-05 17:50:10,2025-09-05 17:50:10,.json,review,possible duplicate
ros2/ros2_ws/src/build/map_service/.cmake/api/v1/reply/target-ament_cmake_python_copy_map_service-b29333e72ac2cd94b09d.json,2008,2025-09-05 17:50:10,2025-09-05 17:50:10,.json,review,possible duplicate
ros2/ros2_ws/src/path_planner_3d/path_planner_3d/test_terrain_complexity.py,2268,2025-11-17 20:37:01,2025-11-17 21:04:09,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/unity_ros2_scripts/test/test_copyright.py,962,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/unity_ros2_scripts/test/test_pep257.py,803,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/unity_ros2_scripts/test/test_flake8.py,884,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/ROS-TCP-Endpoint-main-ros2/test/test_copyright.py,830,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/ROS-TCP-Endpoint-main-ros2/test/test_pep257.py,814,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/unity_toolbox/ROS-TCP-Endpoint-main-ros2/test/test_flake8.py,875,2025-09-04 03:46:39,2025-09-04 04:19:38,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test_optimized_realistic.py,3657,2025-10-31 10:42:47,2025-10-31 10:42:47,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_terrain_node.py,16481,2025-10-09 16:38:17,2025-10-09 21:20:24,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_slope_calculator.py,12167,2025-10-09 16:13:58,2025-10-09 21:20:24,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_voxel_processor.py,5903,2025-10-09 16:13:58,2025-10-09 21:20:24,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_integration.py,14697,2025-10-09 16:13:58,2025-10-09 21:20:24,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/bunker_3d_nav/scripts/test_custom_messages.py,8438,2025-10-09 16:28:44,2025-11-09 19:12:51,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/unity_bridge/test_unity_bridge.py,16553,2025-10-09 21:16:02,2025-10-09 21:20:24,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/scripts/debug/debug_terrain_analyzer.py,9396,2025-10-06 19:49:37,2025-10-06 19:49:37,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/bunker_3d_nav/test/test_terrain_analyzer_node.py,1605,2025-10-16 20:18:11,2025-10-16 20:18:11,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/tests/test_experiments.py,1365,2025-10-31 10:42:35,2025-10-31 10:42:35,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/tests/test_planners.py,1313,2025-10-31 10:42:35,2025-10-31 10:42:35,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/unity_bridge/test_unity_bridge.py,16553,2025-10-31 10:42:27,2025-10-31 10:42:27,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/run_dijkstra_dwa_experiment_v3.py,11854,2025-12-17 14:09:51,2025-12-17 14:09:51,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/test_lazy_tastar.py,4222,2025-10-31 10:42:43,2025-10-31 10:42:43,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/run_dijkstra_dwa_experiment_v2.py,7550,2025-12-17 13:02:48,2025-12-17 13:02:48,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/debug_astar_api.py,3707,2025-10-31 10:42:30,2025-10-31 10:42:30,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/tests/test_scenario_generator.py,5971,2025-10-24 10:38:53,2025-10-24 10:38:53,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/simulation_manager/tests/test_simulation_runner.py,5114,2025-10-24 10:38:53,2025-10-24 10:38:53,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/experiments/test_adaptive_tastar.py,4722,2025-10-31 10:42:42,2025-10-31 10:42:42,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test/test_voxel_grid_processor.py,7747,2025-10-06 19:49:37,2025-10-06 19:49:37,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test/test_slope_calculator.py,7777,2025-10-06 19:49:37,2025-10-06 19:49:37,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test/test_cost_function.py,9799,2025-10-06 19:49:37,2025-10-06 19:49:37,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test/test_integration.py,11319,2025-10-06 14:59:47,2025-10-06 14:59:47,.py,review,test/debug/old pattern
ros2/ros2_ws/src/bunker_ros2/test/test_astar_3d.py,8125,2025-10-06 19:49:37,2025-10-06 19:49:37,.py,review,test/debug/old pattern
ros2/ros2_ws/build/bunker_3d_nav/.cmake/api/v1/reply/target-ament_cmake_python_copy_bunker_3d_nav-e16d8ba6310e2141247f.json,2012,2025-11-17 20:54:51,2025-11-17 20:54:51,.json,review,possible duplicate
ros2/ros2_ws/build/path_planner_3d/build/lib/path_planner_3d/test_terrain_complexity.py,2268,2025-11-17 20:37:01,2025-11-19 13:59:25,.py,review,test/debug/old pattern
ros2/ros2_ws/install/path_planner_3d/lib/python3.10/site-packages/path_planner_3d/test_terrain_complexity.py,2268,2025-11-17 20:37:01,2025-11-19 13:59:25,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_gazebo/launch/test_rtabmap_bunker.launch.py,1773,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_gazebo/config/nav2_purepursuit_w_shim copy.yaml,11857,2025-09-05 17:44:56,2025-09-05 17:44:56,.yaml,review,possible duplicate
ros2/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_slope_calculator.py,8393,2025-10-09 16:00:34,2025-10-09 16:00:34,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_3d_nav/terrain_analyzer/test_voxel_processor.py,4404,2025-10-09 16:00:34,2025-10-09 16:00:34,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_nav/launch/test_rtabmap_bunker.launch.py,1870,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/bunker_vis/semantic_v2.py,5431,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/models/backbones/mobilenet_v3.py,10845,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/models/backbones/mobilenet_v2.py,7640,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/bunker_vis/mmseg/datasets/pipelines/test_time_aug.py,5221,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/test/test_copyright.py,790,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/test/test_pep257.py,803,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_vis/test/test_flake8.py,884,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/map_point/test/test_copyright.py,790,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/map_point/test/test_pep257.py,803,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/map_point/test/test_flake8.py,884,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_gps/test/test_copyright.py,790,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_gps/test/test_pep257.py,803,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
ros2/bunker_ros2/bunker_gps/test/test_flake8.py,884,2025-09-05 17:44:56,2025-09-05 17:44:56,.py,review,test/debug/old pattern
scripts/test_ta_star.py,3065,2025-11-09 18:02:43,2025-11-09 18:02:47,.py,review,test/debug/old pattern
